Id,Label,Type
1261,gengenbach-der-nollhart.xml,Text
1262,laube-monaldeschi.xml,Text
1263,malss-die-jungfern-koechinnen.xml,Text
1264,pfeffel-vorspiel-ueber-die-buergerliche-tragoedie.xml,Text
1265,essig-der-frauenmut.xml,Text
1266,andre-der-comoedienfeind.xml,Text
1267,raimund-das-maedchen-aus-der-feenwelt.xml,Text
1268,grabbe-herzog-theodor-von-gothland.xml,Text
1269,hauptmann-carl-der-antiquar.xml,Text
1270,lortzing-der-waffenschmied.xml,Text
1271,grohmann-der-physiognomist-oder-keine-regel-ohn-ausnahme.xml,Text
1272,lachmann-salome.xml,Text
1273,steltzer-franziska-montenegro.xml,Text
1274,quistorp-der-hypochondrist.xml,Text
1275,neuber-ein-deutsches-vorspiel.xml,Text
1276,leisewitz-der-besuch-um-mitternacht.xml,Text
1277,nestroy-zu-ebener-erde-und-erster-stock.xml,Text
1278,goethe-clavigo.xml,Text
1279,hauptmann-carl-tobias-buntschuh.xml,Text
1280,anonym-das-muenchner-spiel-vom-sterbenden-menschen.xml,Text
1281,tieck-ritter-blaubart.xml,Text
1282,solbrig-die-dorfschule.xml,Text
1283,ebner-eschenbach-maennertreue.xml,Text
1284,kotzebue-maedchenfreundschaft.xml,Text
1285,grillparzer-die-ahnfrau.xml,Text
1286,castelli-jeitteles-der-schicksalsstrumpf.xml,Text
1287,braun-von-braunthal-das-nachtlager-von-granada.xml,Text
1288,schiller-die-braut-von-messina.xml,Text
1289,hartleben-hanna-jagert.xml,Text
1290,kleist-penthesilea.xml,Text
1291,iffland-die-jaeger.xml,Text
1292,ayrer-tragedia-thesei.xml,Text
1293,sturz-julie.xml,Text
1294,kotzebue-ueble-laune.xml,Text
1295,engel-eid-und-pflicht.xml,Text
1296,klabund-xyz.xml,Text
1297,baeuerle-doktor-fausts-mantel.xml,Text
1298,wilbrandt-der-meister-von-palmyra.xml,Text
1299,raupach-der-platzregen-als-eheprokurator.xml,Text
1300,muellner-der-neun-und-zwanzigste-februar.xml,Text
1301,sachs-eulenspiegel-mit-dem-blauen-hosentuch.xml,Text
1302,hebbel-der-rubin.xml,Text
1303,kotzebue-menschenhass-und-reue.xml,Text
1304,anonym-die-gedruckten-theater-regeln.xml,Text
1305,lenz-der-neue-menoza.xml,Text
1306,goethe-die-natuerliche-tochter.xml,Text
1307,zedlitz-cabinets-intriguen.xml,Text
1308,platen-berengar.xml,Text
1309,guenderode-der-kanonenschlag.xml,Text
1310,wedekind-franziska.xml,Text
1311,benedix-das-bemooste-haupt.xml,Text
1312,lessing-emilia-galotti.xml,Text
1313,brawe-der-freygeist.xml,Text
1314,preusse-herzmutterchen.xml,Text
1315,anonym-emilie-oder-die-philosophisch-verliebten.xml,Text
1316,brentano-ponce-de-leon.xml,Text
1317,eichendorff-der-letzte-held-von-marienburg.xml,Text
1318,bahr-das-konzert.xml,Text
1319,anzengruber-das-vierte-gebot.xml,Text
1320,lenz-der-englaender.xml,Text
1321,tieck-leben-und-tod-der-heiligen-genoveva.xml,Text
1322,goethe-stella.xml,Text
1323,klinger-sturm-und-drang.xml,Text
1324,widmann-der-widerspenstigen-zaehmung.xml,Text
1325,schroeder-der-vetter-in-lissabon.xml,Text
1326,sonnleithner-fidelio.xml,Text
1327,kotzebue-sultan-wampum.xml,Text
1328,mosenthal-das-goldene-kreuz.xml,Text
1329,fouque-aslauga.xml,Text
1330,gellert-die-betschwester.xml,Text
1331,dohm-die-ritter-vom-goldenen-kalb.xml,Text
1332,weissenthurn-welcher-ist-der-braeutigam.xml,Text
1333,brawe-brutus.xml,Text
1334,wolf-cyankali.xml,Text
1335,bernard-faust.xml,Text
1336,scheerbart-es-lebe-europa.xml,Text
1337,gotter-die-geisterinsel.xml,Text
1338,freytag-die-journalisten.xml,Text
1339,droste-huelshoff-perdu.xml,Text
1340,koerner-zriny.xml,Text
1341,koerner-die-braut.xml,Text
1342,hebbel-genoveva.xml,Text
1343,grabbe-kaiser-friedrich-barbarossa.xml,Text
1344,wolf-professor-mamlock.xml,Text
1345,lessing-minna-von-barnhelm.xml,Text
1346,scheerbart-der-alte-petrus.xml,Text
1347,raimund-der-alpenkoenig-und-der-menschenfeind.xml,Text
1348,grillparzer-die-juedin-von-toledo.xml,Text
1349,wagner-tristan-und-isolde.xml,Text
1350,lenz-der-hofmeister.xml,Text
1351,anzengruber-heimgfunden.xml,Text
1352,malss-der-alte-buerger-capitain.xml,Text
1353,vischer-faust.xml,Text
1354,muellner-koenig-yngurd.xml,Text
1355,immermann-merlin.xml,Text
1356,hebbel-herodes-und-mariamne.xml,Text
1357,sorge-odysseus.xml,Text
1358,wette-haensel-und-gretel.xml,Text
1359,gottschedin-das-testament.xml,Text
1360,scheerbart-die-urgrossmutter.xml,Text
1361,goethe-goetter-helden-und-wieland.xml,Text
1362,ayrenhoff-der-postzug.xml,Text
1363,gleich-der-eheteufel-auf-reisen.xml,Text
1364,larronge-hasemanns-toechter.xml,Text
1365,schiller-wallensteins-lager.xml,Text
1366,kaltneker-die-opferung.xml,Text
1367,hensler-die-teufelsmuehle-am-wienerberg.xml,Text
1368,gryphius-papinianus.xml,Text
1369,beer-struensee.xml,Text
1370,kind-der-freischuetz.xml,Text
1371,arnim-marino-caboga.xml,Text
1372,schlosser-die-maskerade.xml,Text
1373,buechner-leonce-und-lena.xml,Text
1374,kotzebue-das-posthaus-in-treuenbrietzen.xml,Text
1375,may-babel-und-bibel.xml,Text
1376,grillparzer-der-traum-ein-leben.xml,Text
1377,adolph-am-ersten-mai.xml,Text
1378,moritz-blunt-oder-der-gast.xml,Text
1379,heyse-colberg.xml,Text
1380,klinger-das-leidende-weib.xml,Text
1381,grillparzer-ein-treuer-diener-seines-herrn.xml,Text
1382,schnitzler-reigen.xml,Text
1383,chlumberg-wunder-um-verdun.xml,Text
1384,gryphius-horribilicribrifax-teutsch.xml,Text
1385,simrock-doctor-johannes-faust.xml,Text
1386,scheerbart-okurirasuna.xml,Text
1387,braun-von-braunthal-faust.xml,Text
1388,grillparzer-koenig-ottokars-glueck-und-ende.xml,Text
1389,sudermann-die-schmetterlingsschlacht.xml,Text
1390,gutzkow-richard-savage.xml,Text
1391,goethe-satyros.xml,Text
1392,dohm-ein-schuss-ins-schwarze.xml,Text
1393,raupach-der-bettler.xml,Text
1394,birch-pfeiffer-in-der-heimath.xml,Text
1395,schnitzer-der-zigeunerbaron.xml,Text
1396,ebner-eschenbach-es-wandelt-niemand-ungestraft-unter-palmen.xml,Text
1397,ebner-eschenbach-die-selbstsuechtigen.xml,Text
1398,fouque-sigurd-der-schlangentoedter.xml,Text
1399,raimund-die-gefesselte-phantasie.xml,Text
1400,hofmannsthal-das-salzburger-grosse-welttheater.xml,Text
1401,brentano-die-gruendung-prags.xml,Text
1402,reil-der-erste-may.xml,Text
1403,tieck-karl-von-berneck.xml,Text
1404,schlaf-meister-oelze.xml,Text
1405,kaffka-der-transport.xml,Text
1406,schnitzler-lebendige-stunden.xml,Text
1407,immermann-andreas-hofer.xml,Text
1408,ertler-das-spiel-von-doktor-faust.xml,Text
1409,bodmer-odoardo-galotti-vater-der-emilia.xml,Text
1410,tieck-die-theegesellschaft.xml,Text
