Source,Target,Weight,Type
1940,3126,1,occurs_in_speaker_text
666,3126,7,occurs_in_speaker_text
1362,3126,1,occurs_in_speaker_text
1250,3126,1,occurs_in_speaker_text
2999,3126,1,occurs_in_speaker_text
722,3126,2,occurs_in_speaker_text
2360,3126,3,occurs_in_speaker_text
2637,3126,1,occurs_in_speaker_text
1794,3126,1,occurs_in_speaker_text
2120,3126,1,occurs_in_speaker_text
1611,3126,1,occurs_in_speaker_text
2095,3126,1,occurs_in_speaker_text
2017,3126,1,occurs_in_speaker_text
3096,3126,1,occurs_in_speaker_text
1704,3126,1,occurs_in_speaker_text
667,3126,1,occurs_in_speaker_text
2,3126,3,occurs_in_speaker_text
2380,3126,1,occurs_in_speaker_text
790,3126,1,occurs_in_speaker_text
638,3126,2,occurs_in_speaker_text
950,3126,1,occurs_in_speaker_text
1051,3126,3,occurs_in_speaker_text
571,3126,1,occurs_in_speaker_text
2878,3126,1,occurs_in_speaker_text
2477,3126,1,occurs_in_speaker_text
2933,3126,1,occurs_in_speaker_text
2805,3126,2,occurs_in_speaker_text
615,3126,1,occurs_in_speaker_text
1332,3126,1,occurs_in_speaker_text
222,3126,1,occurs_in_speaker_text
3078,3126,1,occurs_in_speaker_text
2412,3126,1,occurs_in_speaker_text
1823,3126,1,occurs_in_speaker_text
2157,3126,1,occurs_in_speaker_text
891,3127,1,occurs_in_speaker_text
222,3127,2,occurs_in_speaker_text
1034,3127,7,occurs_in_speaker_text
1656,3127,2,occurs_in_speaker_text
1357,3127,1,occurs_in_speaker_text
666,3127,7,occurs_in_speaker_text
638,3127,1,occurs_in_speaker_text
1051,3127,2,occurs_in_speaker_text
2938,3127,1,occurs_in_speaker_text
2360,3127,1,occurs_in_speaker_text
1193,3127,1,occurs_in_speaker_text
2034,3127,3,occurs_in_speaker_text
616,3127,2,occurs_in_speaker_text
2263,3127,1,occurs_in_speaker_text
2256,3127,1,occurs_in_speaker_text
445,3127,1,occurs_in_speaker_text
1034,3128,3,occurs_in_speaker_text
666,3128,4,occurs_in_speaker_text
575,3128,1,occurs_in_speaker_text
96,3128,1,occurs_in_speaker_text
2595,3128,1,occurs_in_speaker_text
1156,3128,1,occurs_in_speaker_text
1467,3128,1,occurs_in_speaker_text
2820,3128,1,occurs_in_speaker_text
3051,3128,1,occurs_in_speaker_text
2334,3128,1,occurs_in_speaker_text
1471,3128,1,occurs_in_speaker_text
2374,3128,1,occurs_in_speaker_text
1218,3128,1,occurs_in_speaker_text
463,3128,1,occurs_in_speaker_text
160,3128,1,occurs_in_speaker_text
158,3128,1,occurs_in_speaker_text
1031,3128,1,occurs_in_speaker_text
2315,3128,1,occurs_in_speaker_text
121,3128,1,occurs_in_speaker_text
1051,3128,1,occurs_in_speaker_text
422,3128,1,occurs_in_speaker_text
2076,3128,1,occurs_in_speaker_text
1992,3128,1,occurs_in_speaker_text
2095,3128,1,occurs_in_speaker_text
1184,3129,1,occurs_in_speaker_text
2328,3129,1,occurs_in_speaker_text
222,3129,1,occurs_in_speaker_text
856,3129,2,occurs_in_speaker_text
387,3129,1,occurs_in_speaker_text
666,3129,17,occurs_in_speaker_text
2477,3129,4,occurs_in_speaker_text
2120,3129,1,occurs_in_speaker_text
2228,3129,1,occurs_in_speaker_text
992,3129,1,occurs_in_speaker_text
2260,3129,1,occurs_in_speaker_text
2412,3129,1,occurs_in_speaker_text
1984,3129,1,occurs_in_speaker_text
667,3129,1,occurs_in_speaker_text
691,3129,1,occurs_in_speaker_text
73,3129,1,occurs_in_speaker_text
1622,3129,2,occurs_in_speaker_text
2050,3129,1,occurs_in_speaker_text
264,3129,1,occurs_in_speaker_text
2360,3129,4,occurs_in_speaker_text
1513,3129,1,occurs_in_speaker_text
752,3129,2,occurs_in_speaker_text
2604,3129,1,occurs_in_speaker_text
1034,3129,2,occurs_in_speaker_text
1982,3129,1,occurs_in_speaker_text
2194,3129,1,occurs_in_speaker_text
1366,3129,1,occurs_in_speaker_text
1250,3129,1,occurs_in_speaker_text
1656,3129,1,occurs_in_speaker_text
2682,3129,1,occurs_in_speaker_text
891,3129,2,occurs_in_speaker_text
71,3129,1,occurs_in_speaker_text
2761,3129,1,occurs_in_speaker_text
337,3129,1,occurs_in_speaker_text
2095,3129,2,occurs_in_speaker_text
312,3129,2,occurs_in_speaker_text
1316,3129,1,occurs_in_speaker_text
2163,3129,1,occurs_in_speaker_text
35,3129,1,occurs_in_speaker_text
