Source,Target,Weight,Type
153,3360,4,occurs_in_speaker_text
3261,3360,2,occurs_in_speaker_text
1659,3360,1,occurs_in_speaker_text
2457,3360,2,occurs_in_speaker_text
2525,3360,1,occurs_in_speaker_text
2412,3360,1,occurs_in_speaker_text
1869,3360,1,occurs_in_speaker_text
1782,3360,1,occurs_in_speaker_text
1809,3360,1,occurs_in_speaker_text
1011,3360,1,occurs_in_speaker_text
615,3360,1,occurs_in_speaker_text
2569,3361,1,occurs_in_speaker_text
977,3361,1,occurs_in_speaker_text
1845,3361,1,occurs_in_speaker_text
3118,3361,1,occurs_in_speaker_text
3085,3361,1,occurs_in_speaker_text
2798,3361,1,occurs_in_speaker_text
1018,3361,1,occurs_in_speaker_text
1785,3361,1,occurs_in_speaker_text
2841,3361,1,occurs_in_speaker_text
298,3361,1,occurs_in_speaker_text
2704,3362,1,occurs_in_speaker_text
312,3362,1,occurs_in_speaker_text
1388,3362,1,occurs_in_speaker_text
1710,3362,1,occurs_in_speaker_text
3261,3364,4,occurs_in_speaker_text
153,3364,2,occurs_in_speaker_text
3208,3364,1,occurs_in_speaker_text
1072,3364,1,occurs_in_speaker_text
2597,3364,1,occurs_in_speaker_text
1425,3364,1,occurs_in_speaker_text
494,3364,1,occurs_in_speaker_text
2931,3364,1,occurs_in_speaker_text
1391,3364,1,occurs_in_speaker_text
3297,3364,3,occurs_in_speaker_text
2753,3364,1,occurs_in_speaker_text
2770,3364,1,occurs_in_speaker_text
611,3364,1,occurs_in_speaker_text
1448,3364,1,occurs_in_speaker_text
2457,3364,4,occurs_in_speaker_text
2960,3364,3,occurs_in_speaker_text
34,3364,13,occurs_in_speaker_text
2235,3364,1,occurs_in_speaker_text
2149,3364,1,occurs_in_speaker_text
3254,3364,1,occurs_in_speaker_text
1792,3364,1,occurs_in_speaker_text
1077,3364,1,occurs_in_speaker_text
1498,3364,1,occurs_in_speaker_text
231,3364,1,occurs_in_speaker_text
2649,3364,1,occurs_in_speaker_text
1845,3365,1,occurs_in_speaker_text
2849,3365,2,occurs_in_speaker_text
2841,3365,1,occurs_in_speaker_text
3261,3365,2,occurs_in_speaker_text
767,3365,1,occurs_in_speaker_text
2732,3365,2,occurs_in_speaker_text
3278,3365,1,occurs_in_speaker_text
2851,3366,1,occurs_in_speaker_text
2403,3367,1,occurs_in_speaker_text
2599,3367,1,occurs_in_speaker_text
770,3367,5,occurs_in_speaker_text
1142,3367,1,occurs_in_speaker_text
2378,3367,1,occurs_in_speaker_text
3261,3367,5,occurs_in_speaker_text
153,3367,4,occurs_in_speaker_text
162,3367,1,occurs_in_speaker_text
1057,3367,1,occurs_in_speaker_text
710,3367,2,occurs_in_speaker_text
196,3367,1,occurs_in_speaker_text
2491,3367,1,occurs_in_speaker_text
7,3367,1,occurs_in_speaker_text
2992,3367,1,occurs_in_speaker_text
1018,3367,2,occurs_in_speaker_text
1812,3367,1,occurs_in_speaker_text
2849,3367,1,occurs_in_speaker_text
1969,3367,1,occurs_in_speaker_text
1710,3367,1,occurs_in_speaker_text
1440,3367,1,occurs_in_speaker_text
1763,3367,1,occurs_in_speaker_text
531,3368,1,occurs_in_speaker_text
2704,3368,7,occurs_in_speaker_text
3314,3368,8,occurs_in_speaker_text
1463,3368,1,occurs_in_speaker_text
196,3368,4,occurs_in_speaker_text
201,3368,1,occurs_in_speaker_text
298,3368,3,occurs_in_speaker_text
2640,3368,1,occurs_in_speaker_text
504,3368,7,occurs_in_speaker_text
3005,3368,1,occurs_in_speaker_text
3041,3368,1,occurs_in_speaker_text
308,3368,1,occurs_in_speaker_text
1947,3368,1,occurs_in_speaker_text
532,3368,1,occurs_in_speaker_text
1239,3368,1,occurs_in_speaker_text
2062,3368,1,occurs_in_speaker_text
2856,3368,1,occurs_in_speaker_text
72,3368,1,occurs_in_speaker_text
139,3368,1,occurs_in_speaker_text
616,3368,2,occurs_in_speaker_text
2909,3368,1,occurs_in_speaker_text
2125,3368,1,occurs_in_speaker_text
770,3368,2,occurs_in_speaker_text
1300,3368,1,occurs_in_speaker_text
2727,3368,1,occurs_in_speaker_text
3261,3369,4,occurs_in_speaker_text
3143,3369,1,occurs_in_speaker_text
1111,3369,3,occurs_in_speaker_text
1117,3369,1,occurs_in_speaker_text
153,3369,4,occurs_in_speaker_text
1812,3369,1,occurs_in_speaker_text
2849,3369,1,occurs_in_speaker_text
904,3369,1,occurs_in_speaker_text
2263,3369,1,occurs_in_speaker_text
299,3369,1,occurs_in_speaker_text
885,3369,2,occurs_in_speaker_text
1837,3369,1,occurs_in_speaker_text
2842,3369,1,occurs_in_speaker_text
929,3369,1,occurs_in_speaker_text
1807,3369,1,occurs_in_speaker_text
196,3370,2,occurs_in_speaker_text
1501,3370,1,occurs_in_speaker_text
2147,3370,1,occurs_in_speaker_text
1631,3370,1,occurs_in_speaker_text
2727,3370,1,occurs_in_speaker_text
3005,3370,2,occurs_in_speaker_text
1845,3370,1,occurs_in_speaker_text
1498,3370,1,occurs_in_speaker_text
3234,3370,1,occurs_in_speaker_text
1072,3370,1,occurs_in_speaker_text
3261,3371,4,occurs_in_speaker_text
2135,3371,2,occurs_in_speaker_text
2447,3371,1,occurs_in_speaker_text
2003,3371,1,occurs_in_speaker_text
